Chromosome,Strand,Start,End,ReadCount,ModeLocation,ModeReadCount,Shape,TranscriptLocation,TranscriptID,GeneName,GeneType,X..Capped,tissue
chr15,+,81391740,81391757,15.9921740513841,81391748.5,7.99608702569205,None,tss,ENSG00000156206,ENSG00000156206,gene,100,K562
chr21,+,30449434,30449461,1.48532452999245,30449447.5,0.742662264996225,None,tss,ENSG00000156265,ENSG00000156265,gene,100,GM12878
chr4,-,80247162,80247243,34.6165059394303,80247202.5,17.3082529697152,None,tss,ENSG00000156269,ENSG00000156269,gene,100,K562
chr21,-,32931393,32931408,3.00750868890253,32931400.5,1.50375434445127,None,tss,ENSG00000156299,ENSG00000156299,gene,100,GM12878
chr14,-,102976048,102976088,1.86117301854173,102976068,0.930586509270866,None,tss,ENSG00000156381,ENSG00000156381,gene,100,K562
chr8,-,101158029,101158054,4.42024877242324,101158041.5,2.21012438621162,None,tss,ENSG00000156509,ENSG00000156509,gene,100,GM12878
chr11,-,57335090,57335155,150.002794610213,57335122.5,75.0013973051063,None,tss,ENSG00000156587,ENSG00000156587,gene,100,GM12878
chr11,+,60223312,60223353,855.04768149827,60223332.5,427.523840749135,None,tss,ENSG00000156738,ENSG00000156738,gene,100,GM12878
chr16,+,31404650,31404662,0.526120111902145,31404656,0.263060055951073,None,tss,ENSG00000156886,ENSG00000156886,gene,100,GM12878
chr1,+,52607718,52607828,9.13314656738455,52607773,4.56657328369227,None,tss,ENSG00000157077,ENSG00000157077,gene,100,K562
chr7,+,89841144,89841246,3.33487949481721,89841195,1.6674397474086,None,tss,ENSG00000157214,ENSG00000157214,gene,100,GM12878
chr3,+,53528618,53528658,0.0517080623538767,53528638,0.0258540311769384,None,tss,ENSG00000157388,ENSG00000157388,gene,100,GM12878
chr4,+,55524117,55524135,0.514281228371703,55524126,0.257140614185851,None,tss,ENSG00000157404,ENSG00000157404,gene,100,K562
chr15,-,59665062,59665077,22.7727671387574,59665069.5,11.3863835693787,None,tss,ENSG00000157483,ENSG00000157483,gene,100,GM12878
chrX,-,106960285,106960299,32.9032389666913,106960292,16.4516194833456,None,tss,ENSG00000157514,ENSG00000157514,gene,100,GM12878
chr21,+,42798158,42798174,22.3870477775572,42798166,11.1935238887786,None,tss,ENSG00000157601,ENSG00000157601,gene,100,GM12878
chr7,-,137531572,137531593,3.04401342457621,137531582.5,1.5220067122881,None,tss,ENSG00000157680,ENSG00000157680,gene,100,GM12878
chr2,+,153191678,153191697,4.13958963006592,153191687.5,2.06979481503296,None,tss,ENSG00000157827,ENSG00000157827,gene,100,GM12878
chr2,+,26407752,26407830,7.27330220609351,26407791,3.63665110304675,None,tss,ENSG00000157833,ENSG00000157833,gene,100,K562
chr1,+,2487990,2488033,8.10552281893918,2488011.5,4.05276140946959,None,tss,ENSG00000157873,ENSG00000157873,gene,100,GM12878
chr7,-,4923315,4923360,1.52444711320636,4923337.5,0.762223556603179,None,tss,ENSG00000157927,ENSG00000157927,gene,100,K562
chr2,+,236402552,236402608,3.15373654562388,236402580,1.57686827281194,None,tss,ENSG00000157985,ENSG00000157985,gene,100,K562
chr2,-,96811170,96811186,123.686715064764,96811178,61.8433575323822,None,tss,ENSG00000158050,ENSG00000158050,gene,100,GM12878
chr2,-,31360908,31361001,7.41791467763228,31360954.5,3.70895733881614,None,tss,ENSG00000158089,ENSG00000158089,gene,100,GM12878
chr3,+,138067492,138067519,0.402830896706989,138067505.5,0.201415448353495,None,tss,ENSG00000158186,ENSG00000158186,gene,100,K562
chr7,+,69289580,69289610,11.4982367109522,69289595,5.7491183554761,None,tss,ENSG00000158321,ENSG00000158321,gene,100,GM12878
chr5,-,139422833,139422898,4.4569817646519,139422865.5,2.22849088232595,None,tss,ENSG00000158458,ENSG00000158458,gene,100,GM12878
chrX,-,55057403,55057416,36.7792227809008,55057409.5,18.3896113904504,None,tss,ENSG00000158578,ENSG00000158578,gene,100,K562
chrX,+,55246771,55246793,109.15561153559,55246782,54.5778057677948,None,tss,ENSG00000158639,ENSG00000158639,gene,100,K562
chr8,+,21914317,21914338,8.06685535310577,21914327.5,4.03342767655288,None,tss,ENSG00000158856,ENSG00000158856,gene,100,K562
chr21,+,36041286,36041333,1.57887449379615,36041309.5,0.789437246898073,None,tss,ENSG00000159212,ENSG00000159212,gene,100,GM12878
chr21,-,36260980,36261011,41.6726905203028,36260995.5,20.8363452601514,None,tss,ENSG00000159216,ENSG00000159216,gene,100,K562
chr17,+,47074740,47074752,15.0958087614337,47074746,7.54790438071683,None,tss,ENSG00000159217,ENSG00000159217,gene,100,K562
chr15,+,76629123,76629151,6.61358313890001,76629137,3.30679156945,None,tss,ENSG00000159556,ENSG00000159556,gene,100,K562
chr16,+,57576547,57576581,25.8856066818507,57576564,12.9428033409254,None,tss,ENSG00000159618,ENSG00000159618,gene,100,GM12878
chr17,-,1012305,1012356,4.96772192305808,1012330.5,2.48386096152904,None,tss,ENSG00000159842,ENSG00000159842,gene,100,GM12878
chr22,-,42322795,42322821,43.1914953615204,42322808,21.5957476807602,None,tss,ENSG00000159958,ENSG00000159958,gene,100,GM12878
chr21,+,43639211,43639279,5.37862651797287,43639245,2.68931325898644,None,tss,ENSG00000160179,ENSG00000160179,gene,100,GM12878
chr21,-,44495919,44495953,92.0414021528441,44495936,46.0207010764221,None,tss,ENSG00000160200,ENSG00000160200,gene,100,K562
chrX,-,153775052,153775068,129.112067828695,153775060,64.5560339143477,None,tss,ENSG00000160211,ENSG00000160211,gene,100,K562
chrX,-,153979835,153979845,2.51546561286657,153979840,1.25773280643329,None,tss,ENSG00000160219,ENSG00000160219,gene,100,K562
chr21,-,46340807,46340858,109.452087734504,46340832.5,54.7260438672521,None,tss,ENSG00000160255,ENSG00000160255,gene,100,GM12878
chr21,-,47604318,47604382,113.248400192462,47604350,56.6242000962312,None,tss,ENSG00000160284,ENSG00000160284,gene,100,K562
chr9,-,136857433,136857461,10.7157002717363,136857447,5.35785013586816,None,tss,ENSG00000160293,ENSG00000160293,gene,100,GM12878
chr9,-,136344208,136344232,6.56624448076635,136344220,3.28312224038317,None,tss,ENSG00000160326,ENSG00000160326,gene,100,GM12878
chr9,+,139221982,139222004,1.26173822182516,139221993,0.63086911091258,None,tss,ENSG00000160360,ENSG00000160360,gene,100,K562
chr9,+,131464767,131464811,5.78866332093892,131464789,2.89433166046946,None,tss,ENSG00000160447,ENSG00000160447,gene,100,K562
chr19,-,55866061,55866103,0.76854856264996,55866082,0.38427428132498,None,tss,ENSG00000160471,ENSG00000160471,gene,100,K562
chr19,+,56368803,56368835,0.531844799079023,56368819,0.265922399539512,None,tss,ENSG00000160505,ENSG00000160505,gene,100,GM12878
chr17,-,27053216,27053262,7.40681619896575,27053239,3.70340809948287,None,tss,ENSG00000160606,ENSG00000160606,gene,100,K562
chr1,+,153600869,153600926,24.2812405996828,153600897.5,12.1406202998414,None,tss,ENSG00000160678,ENSG00000160678,gene,100,K562
chr1,+,154378049,154378096,1.83737730209065,154378072.5,0.918688651045323,None,tss,ENSG00000160712,ENSG00000160712,gene,100,GM12878
chr1,-,157670537,157670568,0.183256842066855,157670552.5,0.0916284210334273,None,tss,ENSG00000160856,ENSG00000160856,gene,100,GM12878
chr5,+,176513868,176513893,4.45356009022409,176513880.5,2.22678004511204,None,tss,ENSG00000160867,ENSG00000160867,gene,100,K562
chr8,-,145701192,145701241,12.1814006199042,145701216.5,6.09070030995212,None,tss,ENSG00000160973,ENSG00000160973,gene,100,K562
chr7,+,101928380,101928413,0.0517080623538767,101928396.5,0.0258540311769384,None,tss,ENSG00000160999,ENSG00000160999,gene,100,GM12878
chr7,-,102613693,102613717,13.3160115825654,102613705,6.65800579128268,None,tss,ENSG00000161040,ENSG00000161040,gene,100,K562
chr22,-,21984282,21984359,257.852328886836,21984320.5,128.926164443418,None,tss,ENSG00000161179,ENSG00000161179,gene,100,K562
chr22,+,21987042,21987060,9.34142838747666,21987051,4.67071419373833,None,tss,ENSG00000161180,ENSG00000161180,gene,100,K562
chr19,-,36001304,36001382,37.1638426679488,36001343,18.5819213339744,None,tss,ENSG00000161249,ENSG00000161249,gene,100,GM12878
chr3,-,197282821,197282869,25.207088019034,197282845,12.603544009517,None,tss,ENSG00000161267,ENSG00000161267,gene,100,GM12878
chr17,-,38020392,38020477,71.5190058352504,38020434.5,35.7595029176252,None,tss,ENSG00000161405,ENSG00000161405,gene,100,GM12878
chr17,-,41910505,41910552,3.59098567580713,41910528.5,1.79549283790357,None,tss,ENSG00000161647,ENSG00000161647,gene,100,K562
chr17,-,42441204,42441239,1.98419063091632,42441221.5,0.992095315458162,None,tss,ENSG00000161682,ENSG00000161682,gene,100,K562
chr17,-,43209862,43209896,5.97078366420555,43209879,2.98539183210278,None,tss,ENSG00000161714,ENSG00000161714,gene,100,K562
chr17,-,5138099,5138164,126.88002158108,5138131.5,63.4400107905398,None,tss,ENSG00000161929,ENSG00000161929,gene,100,GM12878
chr17,+,6926362,6926377,0.07519855353906,6926369.5,0.03759927676953,None,tss,ENSG00000161940,ENSG00000161940,gene,100,K562
chr16,-,1922109,1922181,87.8931778543781,1922145,43.9465889271891,None,tss,ENSG00000162039,ENSG00000162039,gene,100,K562
chr1,-,47697881,47697910,13.5720136532918,47697895.5,6.7860068266459,None,tss,ENSG00000162367,ENSG00000162367,gene,100,K562
chr1,-,57045325,57045336,1.92520257871747,57045330.5,0.962601289358735,None,tss,ENSG00000162407,ENSG00000162407,gene,100,GM12878
chr1,+,26127593,26127606,0.290949838723094,26127599.5,0.145474919361547,None,tss,ENSG00000162430,ENSG00000162430,gene,100,K562
chr1,+,65210721,65210770,1.62648379575711,65210745.5,0.813241897878553,None,tss,ENSG00000162437,ENSG00000162437,gene,100,K562
chr1,-,31381528,31381659,16.1121519324027,31381593.5,8.05607596620135,None,tss,ENSG00000162512,ENSG00000162512,gene,100,K562
chr1,+,33219592,33219626,14.4561350103462,33219609,7.22806750517308,None,tss,ENSG00000162522,ENSG00000162522,gene,100,K562
chr1,-,20126365,20126414,3.24891244261616,20126389.5,1.62445622130808,None,tss,ENSG00000162542,ENSG00000162542,gene,100,GM12878
chr1,+,20512568,20512629,6.59921022152972,20512598.5,3.29960511076486,None,tss,ENSG00000162543,ENSG00000162543,gene,100,K562
chr1,-,1293904,1293949,6.78464108885545,1293926.5,3.39232054442773,None,tss,ENSG00000162576,ENSG00000162576,gene,100,K562
chr1,-,68516298,68516336,1.72137110016246,68516317,0.860685550081231,None,tss,ENSG00000162595,ENSG00000162595,gene,100,K562
chr1,+,61548069,61548102,7.26841709891669,61548085.5,3.63420854945834,None,tss,ENSG00000162599,ENSG00000162599,gene,100,K562
chr1,-,109203685,109203734,1.98139288177815,109203709.5,0.990696440889077,None,tss,ENSG00000162639,ENSG00000162639,gene,100,GM12878
chr1,-,89664595,89664636,11.9794566293017,89664615.5,5.98972831465085,None,tss,ENSG00000162654,ENSG00000162654,gene,100,GM12878
chr1,-,91870360,91870405,0.8230862733117,91870382.5,0.41154313665585,None,tss,ENSG00000162669,ENSG00000162669,gene,100,K562
chr1,-,190446983,190447001,0.121294707097861,190446992,0.0606473535489303,None,tss,ENSG00000162670,ENSG00000162670,gene,100,K562
chr1,-,92952473,92952489,2.88317867660204,92952481,1.44158933830102,None,tss,ENSG00000162676,ENSG00000162676,gene,100,GM12878
chr1,+,101185290,101185305,15.7141788660807,101185297.5,7.85708943304033,None,tss,ENSG00000162692,ENSG00000162692,gene,100,GM12878
chr1,+,247579451,247579465,1.96237472208607,247579458,0.981187361043037,None,tss,ENSG00000162711,ENSG00000162711,gene,100,GM12878
chr1,+,248020481,248020496,3.10677893942672,248020488.5,1.55338946971336,None,tss,ENSG00000162722,ENSG00000162722,gene,100,K562
chr1,-,160492994,160493057,59.386317011392,160493025.5,29.693158505696,None,tss,ENSG00000162739,ENSG00000162739,gene,100,GM12878
chr1,+,161068110,161068178,0.28780290282003,161068144,0.143901451410015,None,tss,ENSG00000162755,ENSG00000162755,gene,100,GM12878
chr1,-,111742823,111742838,32.6364798238587,111742830.5,16.3182399119293,None,tss,ENSG00000162777,ENSG00000162777,gene,100,GM12878
chr1,+,220863696,220863752,0.579359757966507,220863724,0.289679878983253,None,tss,ENSG00000162817,ENSG00000162817,gene,100,GM12878
chr2,+,42275153,42275171,0.0559405289919477,42275162,0.0279702644959738,None,tss,ENSG00000162878,ENSG00000162878,gene,100,K562
chr2,-,42991242,42991251,0.0536037902545416,42991246.5,0.0268018951272708,None,tss,ENSG00000162881,ENSG00000162881,gene,100,GM12878
chr2,-,43019698,43019739,15.1822933278211,43019718.5,7.59114666391053,None,tss,ENSG00000162882,ENSG00000162882,gene,100,GM12878
chr1,-,207095279,207095310,68.1252458089171,207095294.5,34.0626229044586,None,tss,ENSG00000162894,ENSG00000162894,gene,100,GM12878
chr1,-,207103754,207103765,3.6831033076392,207103759.5,1.8415516538196,None,tss,ENSG00000162896,ENSG00000162896,gene,100,GM12878
chr1,+,223900193,223900249,65.5812498611282,223900221,32.7906249305641,None,tss,ENSG00000162909,ENSG00000162909,gene,100,K562
chr4,-,52904427,52904471,5.68650250958063,52904449,2.84325125479032,None,tss,ENSG00000163069,ENSG00000163069,gene,100,GM12878
chr4,+,52917451,52917640,2.55659703975315,52917545.5,1.27829851987657,None,tss,ENSG00000163071,ENSG00000163071,gene,100,GM12878
chr2,+,169659121,169659153,8.6157642625276,169659137,4.3078821312638,None,tss,ENSG00000163072,ENSG00000163072,gene,100,K562
chr2,+,223288634,223288698,30.4337660277909,223288666,15.2168830138954,None,tss,ENSG00000163082,ENSG00000163082,gene,100,GM12878
chr2,-,37898778,37898793,62.8159393825271,37898785.5,31.4079696912635,None,tss,ENSG00000163171,ENSG00000163171,gene,100,GM12878
chr1,-,152009460,152009498,176.47685012782,152009479,88.23842506391,None,tss,ENSG00000163191,ENSG00000163191,gene,100,K562
chr1,+,152881014,152881031,4.16798804510101,152881022.5,2.08399402255051,None,tss,ENSG00000163207,ENSG00000163207,gene,100,GM12878
chr2,+,69002030,69002049,7.54868575668996,69002039.5,3.77434287834498,None,tss,ENSG00000163219,ENSG00000163219,gene,100,K562
chr1,+,153330322,153330336,0.0790749255038586,153330329,0.0395374627519293,None,tss,ENSG00000163220,ENSG00000163220,gene,100,GM12878
chr3,-,190040223,190040243,4.11375435062643,190040233,2.05687717531321,None,tss,ENSG00000163347,ENSG00000163347,gene,100,GM12878
chr1,+,200860649,200860697,5.52143715466519,200860673,2.76071857733259,None,tss,ENSG00000163362,ENSG00000163362,gene,100,GM12878
chr3,+,67048721,67048760,15.7910221720223,67048740.5,7.89551108601117,None,tss,ENSG00000163376,ENSG00000163376,gene,100,GM12878
chr2,-,179914760,179914884,19.8950038705869,179914822,9.94750193529347,None,tss,ENSG00000163492,ENSG00000163492,gene,100,GM12878
chr2,-,219850049,219850060,0.140552731644973,219850054.5,0.0702763658224865,None,tss,ENSG00000163497,ENSG00000163497,gene,100,K562
chr3,-,27763807,27763822,73.6557891638101,27763814.5,36.827894581905,None,tss,ENSG00000163508,ENSG00000163508,gene,100,GM12878
chr3,+,108541608,108541624,0.0254711352493171,108541616,0.0127355676246585,None,tss,ENSG00000163519,ENSG00000163519,gene,100,GM12878
chr1,-,158656491,158656511,21.775853456945,158656501,10.8879267284725,None,tss,ENSG00000163554,ENSG00000163554,gene,100,K562
chr1,+,158801095,158801178,82.7478040654733,158801136.5,41.3739020327367,None,tss,ENSG00000163563,ENSG00000163563,gene,100,GM12878
chr1,+,158901329,158901366,0.86792845264178,158901347.5,0.43396422632089,None,tss,ENSG00000163564,ENSG00000163564,gene,100,GM12878
chr1,+,158979686,158979745,255.964173295498,158979715.5,127.982086647749,None,tss,ENSG00000163565,ENSG00000163565,gene,100,GM12878
chr1,-,159046532,159046595,29.7320513680024,159046563.5,14.8660256840012,None,tss,ENSG00000163568,ENSG00000163568,gene,100,GM12878
chr2,+,204801479,204801497,6.40199167212724,204801488,3.20099583606362,None,tss,ENSG00000163600,ENSG00000163600,gene,100,GM12878
chr4,-,85887789,85887862,2.87934973416015,85887825.5,1.43967486708007,None,tss,ENSG00000163625,ENSG00000163625,gene,100,K562
chr4,+,87515454,87515486,28.5321856108431,87515470,14.2660928054216,None,tss,ENSG00000163629,ENSG00000163629,gene,100,GM12878
chr3,-,64210994,64211012,0.28437559120888,64211003,0.14218779560444,None,tss,ENSG00000163637,ENSG00000163637,gene,100,GM12878
chr4,-,39640466,39640502,6.89284949482578,39640484,3.44642474741289,None,tss,ENSG00000163683,ENSG00000163683,gene,100,GM12878
chr3,-,58200409,58200438,12.3953668739592,58200423.5,6.19768343697962,None,tss,ENSG00000163687,ENSG00000163687,gene,100,GM12878
chr4,-,40631859,40631889,7.3878487912515,40631874,3.69392439562575,None,tss,ENSG00000163694,ENSG00000163694,gene,100,GM12878
chr4,-,41216552,41216567,1.29631962353817,41216559.5,0.648159811769083,None,tss,ENSG00000163697,ENSG00000163697,gene,100,GM12878
chr3,+,9958774,9958848,4.83584078342642,9958811,2.41792039171321,None,tss,ENSG00000163702,ENSG00000163702,gene,100,K562
chr4,-,74904398,74904413,3.80037487440464,74904405.5,1.90018743720232,None,tss,ENSG00000163734,ENSG00000163734,gene,100,K562
chr3,-,45837959,45837973,0.106077644463661,45837966,0.0530388222318305,None,tss,ENSG00000163817,ENSG00000163817,gene,100,GM12878
chr3,-,46249795,46249837,1.44357176175672,46249816,0.721785880878361,None,tss,ENSG00000163823,ENSG00000163823,gene,100,GM12878
chr3,-,126076242,126076257,0.317787967734782,126076249.5,0.158893983867391,None,tss,ENSG00000163884,ENSG00000163884,gene,100,K562
chr3,-,56835967,56835985,29.8362289089373,56835976,14.9181144544686,None,tss,ENSG00000163947,ENSG00000163947,gene,100,GM12878
chr4,+,6695547,6695567,0.730032513555736,6695557,0.365016256777868,None,tss,ENSG00000163993,ENSG00000163993,gene,100,K562
chr4,+,108746054,108746072,0.0273668631499819,108746063,0.0136834315749909,None,tss,ENSG00000164023,ENSG00000164023,gene,100,GM12878
chr4,+,128554081,128554121,6.81905932233172,128554101,3.40952966116586,None,tss,ENSG00000164066,ENSG00000164066,gene,100,K562
chr4,-,156297949,156297996,3.89905005236785,156297972.5,1.94952502618392,None,tss,ENSG00000164114,ENSG00000164114,gene,100,GM12878
chr4,+,156588133,156588154,1.41879141141288,156588143.5,0.70939570570644,None,tss,ENSG00000164116,ENSG00000164116,gene,100,GM12878
chr4,-,175443630,175443646,0.645420310902711,175443638,0.322710155451355,None,tss,ENSG00000164120,ENSG00000164120,gene,100,K562
chr4,+,159131691,159131713,1.94524385550291,159131702,0.972621927751457,None,tss,ENSG00000164124,ENSG00000164124,gene,100,K562
chr4,+,142557771,142557813,2.44220819530647,142557792,1.22110409765324,None,tss,ENSG00000164136,ENSG00000164136,gene,100,GM12878
chr4,+,152330321,152330350,5.10837107181987,152330335.5,2.55418553590993,None,tss,ENSG00000164142,ENSG00000164142,gene,100,GM12878
chr5,-,60140009,60140050,3.85693093016793,60140029.5,1.92846546508396,None,tss,ENSG00000164181,ENSG00000164181,gene,100,K562
chr5,-,114632307,114632381,8.95192415504945,114632344,4.47596207752472,None,tss,ENSG00000164221,ENSG00000164221,gene,100,K562
chr5,+,10564432,10564451,16.3057162867813,10564441.5,8.15285814339063,None,tss,ENSG00000164236,ENSG00000164236,gene,100,GM12878
chr5,-,10307933,10308038,66.6768519381823,10307985.5,33.3384259690911,None,tss,ENSG00000164237,ENSG00000164237,gene,100,K562
chr5,+,96212185,96212210,10.7055308473275,96212197.5,5.35276542366377,None,tss,ENSG00000164308,ENSG00000164308,gene,100,GM12878
chr5,-,158526917,158526932,40.1096129934296,158526924.5,20.0548064967148,None,tss,ENSG00000164330,ENSG00000164330,gene,100,GM12878
